"id","user_id","created_at","lang","text","bullying_traces","type","form","teasing","author_role","emotion"
102610871557160960,52890954,"2011-08-14 05:21:52","en","@USER @USER stop bullying my friend","y","self-disclosure","other","n","defender","none"
102619138559705088,61652183,"2011-08-14 05:54:43","pt","Bullying: A brincadeira que não tem graça leia: bit.ly/pj3ZiY","n","","","","",""
102625539780648960,313799471,"2011-08-14 06:20:10","en","#Education School Bullies, Bullying, self-defense, self-defence, martial arts HTTPLINK","n","","","","",""
102630777363234816,306001774,"2011-08-14 06:40:58","en","@USER name calling isnt nice and it's bullying too #stupid lol","n","","","","",""
102637419727290368,33869855,"2011-08-14 07:07:22","en","@USER Sheila you are a mean bully-I dont feel this friendship no more, nkt.","y","accusation","other","n","accuser","none"
102646386633351168,176851240,"2011-08-14 07:43:00","en","@USER Is it okay that I punch every guys who is bullying you? :)","y","self-disclosure","other","n","defender","none"
102647480503644160,134314413,"2011-08-14 07:47:21","en","i have a bully but she will remain nameless until she takes my lunch money again","y","self-disclosure","property damage","n","victim","none"
102649460290617344,224279729,"2011-08-14 07:55:13","en","Best Dog Food Brand | Top Rated Best Bully Stick – 75 Ct. Bully Sticks 12″ Regular Size HTTPLINK","n","","","","",""
102650150060703744,230070155,"2011-08-14 07:57:57","en","Ruth, you're such a bword. What are you doing. You can't like Tommy. Just an hour ago, you were bullying him.","y","accusation","other","n","accuser","none"
102652720795754496,35842803,"2011-08-14 08:08:10","en","I miss my bully...","y","self-disclosure","other","y","victim","none"
102670977204363264,29719024,"2011-08-14 09:20:43","en","@USER fine! But can I please ask u and @USER to stop bullying me?! Ha! @USER","y","self-disclosure","other","n","victim","none"
102677929368100864,294822265,"2011-08-14 09:48:20","en","@USER @USER @USER dont go bullying tone!:)","n","","","","",""
102690098658803712,92935811,"2011-08-14 10:36:42","en","@USER @USER @USER  lucky I'm not easily led or bullied then:P going cycling have a good day","n","","","","",""
102719551019556864,291405185,"2011-08-14 12:33:44","pt","acordamos agora vo fazer bullying com o @USER","n","","","","",""
102730819231166464,6872532,"2011-08-14 13:18:30","en","Mir complaining 87line bullying him ! HOW CUTE !","y","report","other","n","reporter","none"
102732287392755712,38415895,"2011-08-14 13:24:20","en","@USER  oh please the bullying issue is all about special treatment for the gay population","n","","","","",""
102733446283145216,20466898,"2011-08-14 13:28:56","en","Anyone know where to get legal advice on private university accommodation landlords? I'm sick of being bullied by a lying moron #anger","y","self-disclosure","other","n","victim","anger"
102735342322466816,37184268,"2011-08-14 13:36:29","en","@USER my protractor bully me (woo)","n","","","","",""
102737407081848832,290632487,"2011-08-14 13:44:41","en","@USER me, James holmes, Andy. Sam and Lewis at bully field","n","","","","",""
102743019345809408,354424814,"2011-08-14 14:06:59","pt","meu bulling é foda  #diganãoaobulling...","n","","","","",""
102743711582142464,148416317,"2011-08-14 14:09:44","pt","@USER @USER se ele colocou minha ft no twitpic me autorizou a cometer bullying Lei nº 930138978947324","n","","","","",""
102746678783770624,149356934,"2011-08-14 14:21:31","in","@USER knp cyber bully?","n","","","","",""
102746831594852352,26845894,"2011-08-14 14:22:08","en","med./psyc.majors; Q: is hatred (et al) substitute for orgasm / cruelty-bullying substitute for foreplay?? Any goodBooks onThis? Thx.","n","","","","",""
102748968068460544,23857930,"2011-08-14 14:30:37","en","@USER :( y u bully me so? You should come look after me ;)","y","self-disclosure","other","y","victim","none"
102754519225606144,144178697,"2011-08-14 14:52:41","en","Girlfriend bullied me the whole day.","y","self-disclosure","other","n","victim","none"
102756793435951104,33407615,"2011-08-14 15:01:43","en","SqipChat* Stop The Bull – A Parent & Educators Guide to Cyber Bullying: Stop The Bull – A Parent & Educators Gui... HTTPLINK","n","","","","",""
102756830131924992,203737143,"2011-08-14 15:01:52","pt","e não tem a @USER na opção de twitter favorito &gt;&gt;~~*** bullying ***~~&lt;&lt;","n","","","","",""
102758626673967104,225604233,"2011-08-14 15:09:00","pt","BULLYING CONTRA MINHA PESSOA AQUI EM CASA HAHAHAHAHAHA ME AMAM","n","","","","",""
102767941573029888,126894106,"2011-08-14 15:46:01","pt","Read my response to ""Já sofreu  bullying?"": HTTPLINK","n","","","","",""
102776122999177216,68185573,"2011-08-14 16:18:31","pt","Mano, minha mae faz bullying demais, que saco vei","n","","","","",""
102777577864822784,340369529,"2011-08-14 16:24:18","pt","@USER Sei isso e Bullying .#kkkkkk","n","","","","",""
102779484725448704,297557032,"2011-08-14 16:31:53","en","The Bully at School Goes High Tech – Part 1: 
The Section of State and Local Government Law of the Am... HTTPLINK #slaw #law","n","","","","",""
102785416624742400,64747471,"2011-08-14 16:55:27","en","Minnesota gay teens bullied by adults, peers, say activists - Reuters HTTPLINK","n","","","","",""
102786363895717888,329047293,"2011-08-14 16:59:13","en","Bullying NEEDS stop! #StopBullying","n","","","","",""
102790863230472192,336437711,"2011-08-14 17:17:06","en","Like it? Minnesota gay teens bullied by adults, peers, say activists (Reuters) HTTPLINK Retweet it!","n","","","","",""
102791185231396864,131175226,"2011-08-14 17:18:22","en","@USER I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...","y","self-disclosure","verbal","n","victim","none"
102792126819090432,64815033,"2011-08-14 17:22:07","en","@USER yeahh, i bully you.. of course ;) no cause i dont... nah, i just couldn't be bothered #awk","y","self-disclosure","other","y","bully","none"
102794211069403136,153278713,"2011-08-14 17:30:24","en","@USER i kno a play where u i was always the bully n champion !!  ooowwwww","n","","","","",""
102795436213022720,332593669,"2011-08-14 17:35:16","en","@USER thanks(: tweet me saying stuff against bullying and how it should stop use #StopBullying at the end(:","n","","","","",""
102798564857618432,102897357,"2011-08-14 17:47:42","en","If you do it right, your kids will know the difference between ""parenting"" and ""bulling"".. That's whats missing in society.","n","","","","",""
102799440678621184,100692121,"2011-08-14 17:51:11","en","Haha..just watch rise of the apes..love ceaser so much..pity ape bully by human.. :(","n","","","","",""
102807029390901248,232317822,"2011-08-14 18:21:20","pt","6 - Eu ja sofri Bullying por causa dos meninos =\ DavidMauroCesarRicardo","n","","","","",""
102807430257311744,90919431,"2011-08-14 18:22:56","en","@USER Yes, but now is the time to have the family argument. Later we unify to take on the neighborhood bully.","y","self-disclosure","other","n","defender","none"
102807513027719168,95649692,"2011-08-14 18:23:15","en","If your ever bullied listen to #NeverSayNever its such an inspirational song","n","","","","",""
102807612344635392,30045651,"2011-08-14 18:23:39","en","@USER bullied","n","","","","",""
102807846797852672,70945114,"2011-08-14 18:24:35","en","@USER greens getting bullied too! #comeonyoubulls","y","report","other","n","reporter","none"
102819816347410432,313799471,"2011-08-14 19:12:09","en","#Bullies When Bullies Attack What does your child do when every HTTPLINK","n","","","","",""
102823083760562176,65272018,"2011-08-14 19:25:08","en","This gyal is gettin bullied","n","","","","",""
102826959255511040,66971358,"2011-08-14 19:40:32","in","@USER ngiri tah? mau saya bully??","n","","","","",""
102828729952256000,247547872,"2011-08-14 19:47:34","en","@USER omg lol, ur the ultimate bully! WHATASTACKALACKALACK","y","accusation","other","n","accuser","none"
102832143855648768,89134622,"2011-08-14 20:01:08","en","I liked a @USER video HTTPLINK Fred Gets Bullied","n","","","","",""
102836366613811200,226436313,"2011-08-14 20:17:55","en","@USER Whose bullying? I'm trying to tell the truth about Obama. I support him. You obviously don't.","y","denial","other","n","bully","none"
102836952247701504,268871607,"2011-08-14 20:20:14","en","Minnesota gay teens bullied by adults, peers, say activists (Reuters): Reuters – Barb Schroeder knew about her s... HTTPLINK","n","","","","",""
102837513986637824,256706270,"2011-08-14 20:22:28","en","I never was bullied.....i really dont believe that they exist","n","","","","",""
102838361022148608,98178122,"2011-08-14 20:25:50","en","Some men aren't looking for anything logical, like money. They can't be bought, bullied, reasoned or negotiated with.","n","","","","",""
102839771918897152,319943017,"2011-08-14 20:31:26","pt","LOL acabei de zerar o Bully q emoçao (_Ô_)","n","","","","",""
102840267492700160,317503286,"2011-08-14 20:33:25","pt","@USER Me deixar falando sozinha é Bullying tá. rs","n","","","","",""
102844036460711936,41772903,"2011-08-14 20:48:23","in","biar itu club yg sangat gak saya sukai,tp klo bkn glory hunter akn tetap saya hormati..klo glohunt sori2 aja ya klo saya bully wakakakaka","n","","","","",""
102845719668461568,206901977,"2011-08-14 20:55:05","en","@USER lol of course! :D lol ima be the shortest bully :D","n","","","","",""
102849462824734720,177711292,"2011-08-14 21:09:57","en","@USER I do not live on a farm! xD Ugh, you're such a bully. I don't even sound like a farmer?! :L","y","self-disclosure","other","y","victim","none"
102850818331525120,299608777,"2011-08-14 21:15:20","en","@USER itts soft wehh:( lol,,i will nott be bullied by dead.grass,,itts on again nex'sunday..","n","","","","",""
102853272422989824,251984180,"2011-08-14 21:25:05","en","@USER I know @USER  made syuri San cry at a smash conference. @USER  is a bully lol","y","report","other","y","reporter","none"
102855168114163712,27995650,"2011-08-14 21:32:37","en","School bullying law debate rekindles in Michigan | MLive.com HTTPLINK","n","","","","",""
102856285132820480,108580288,"2011-08-14 21:37:04","in","hei gw bukan emak lu..jangan ikut2 terus..nanti kamu aku bully malah..#kucingbayi #keliatannyarentan","n","","","","",""
102856740458086400,278081376,"2011-08-14 21:38:52","en","De gea might get bullied this season England is not for him u don't think.","n","","","","",""
102862493747130368,185533403,"2011-08-14 22:01:44","en","Don't let crazies bully you“@USER: Muslim Woman Assaults Photographer, Toronto Police Say It's ok. RichardDawkins.net HTTPLINK”","n","","","","",""
102864322019074048,77833941,"2011-08-14 22:09:00","pt","@USER Olá! Por favor, conheça o projeto de COMBATE ao BULLYING! HTTPLINK","n","","","","",""
102867140608139264,95340000,"2011-08-14 22:20:12","en","#selfhelp Bullies and Bullied: A Quick Help Book for Kids (Paperback) newly tagged ""self-help"":               B... HTTPLINK","n","","","","",""
102869076765974528,126116223,"2011-08-14 22:27:53","es","@USER @USER A ver, yo he perdonado a 1 de los q me hicieron bullying pq es mucha tela... xo hay gente q se las he devuelto cn clase","n","","","","",""
102870568075919360,306665148,"2011-08-14 22:33:49","pt","nossa gente eu ainda não engoli essa história de quererem me precessar de bullying :@","n","","","","",""
102872886062235648,67313786,"2011-08-14 22:43:01","en","To all those people that been bullied don't worry your time to shine will come #WhosLaughingNOW!","n","","","","",""
102873615975976960,245097679,"2011-08-14 22:45:56","en","@USER I'm not a bully , lol I'm always nice :*","y","denial","other","y","bully","none"
102876786697846784,176567483,"2011-08-14 22:58:31","pt","professora to sofrendo bullying tao me chamano de cara rachada","n","","","","",""
102878026345353216,65366184,"2011-08-14 23:03:27","en","@USER Just go bully somebody else. I don't debate people who just don't have a clue about the REAL America.Your not worth my wisdom.","y","accusation","other","n","accuser","none"
102879435618918400,164796913,"2011-08-14 23:09:03","pt","vou parar de praticar bullying e tirar o print que o @USER escreve fridai . AIUSHFDOSADHSUIF","n","","","","",""
102887535520395264,170861917,"2011-08-14 23:41:14","pt","tirei um monte de fotos sexta e nenhuma ficou boa :s só sofro bullying da câmera fotográfica, só isso --'","n","","","","",""
102890397533093888,62282303,"2011-08-14 23:52:37","en","Fuck me Flights are expensive these days #Bulling","n","","","","",""
102891259370274816,355156508,"2011-08-14 23:56:02","en","@USER u care sooo much for people who get bullied everyday like me plzz retweett","y","self-disclosure","other","n","victim","none"
102896702830280704,54015673,"2011-08-15 00:17:40","pt","@USER imaginooo...ontem sofri bullying e ja foi sinistro","n","","","","",""
102897731890188288,68005283,"2011-08-15 00:21:45","pt","Adoraria ter o cabelo azul ou branco tipo from uk, AMO ISSO! Mas em criciuma é pedir bullying","n","","","","",""
102898813311787008,208782549,"2011-08-15 00:26:03","pt","vc ve o nome da pessoa e se pergunta como ela não sofre bullying por causa disso: cata preta casella","n","","","","",""
102903484508143616,84608267,"2011-08-15 00:44:37","en","It's obvious that you're bullying innocent foreigners and embracing the bad ones... how stupid can you get?","y","accusation","other","n","accuser","none"
