"source","target"
"1071102246","339852137"
"1071102246","29501253"
"1071102246","58928690"
"1071102246","156333623"
"1071102246","199325935"
"1071102246","249348006"
"1071102246","1058717720"
"1071102246","248735463"
"1071102246","1531521632"
"1071102246","133832049"
"1071102246","19318314"
"1071102246","950783972"
"1071102246","1134292500"
"1071102246","1080509366"
"1071102246","305216911"
"1071102246","161791703"
"1071102246","558769636"
"1071102246","148453195"
"1071102246","33576489"
"1071102246","1222257180"
"1071102246","776664410"
"1071102246","1092979962"
"1071102246","234937222"
"1071102246","462143773"
"1071102246","163570705"
"1071102246","162069635"
"1071102246","292935209"
"1071102246","210926192"
"1071102246","1045110018"
"1071102246","155669457"
"1071102246","168673083"
"1071102246","2970279814"
"1071102246","995193054"
"1071102246","1068499286"
"1071102246","1058917562"
"1071102246","28599820"
"1071102246","122174004"
"1071102246","584012853"
"1071102246","82649553"
"1071102246","1058520120"
"1071102246","1140648348"
"1071102246","168502762"
"1071102246","164007407"
"1071102246","1060984272"
"1071102246","1083448909"
"1071102246","88806753"
"1071102246","111635527"
"1071102246","1051127714"
"1071102246","24745957"
"1071102246","467823431"
"1071102246","40302336"
"1071102246","22523087"
"1071102246","245451804"
"1071102246","132201224"
"1071102246","85396297"
"1071102246","111635980"
"1071102246","1055907624"
"1071102246","138770045"
"1071102246","937723303"
"1071102246","50452197"
"1071102246","29450962"
"1071102246","384913290"
"1071102246","33563161"
"1071102246","1260172386"
"1071102246","193732179"
"1071102246","239949176"
"1071102246","2293131060"
"1071102246","1090002997"
"1071102246","312134473"
"1071102246","153944899"
"1071102246","292990703"
"1071102246","1077121945"
"1071102246","1055730738"
"1071102246","1061385474"
"1071102246","258900199"
"1071102246","153486399"
"1071102246","581141508"
"1071102246","1206227149"
"1071102246","2975350155"
"1071102246","1037321378"
"1071102246","50152441"
"1071102246","242426145"
"1071102246","385429543"
"1071102246","16583468"
"1071102246","56864092"
"1071102246","1128781184"
"1071102246","84119348"
"1071102246","252249233"
"1071102246","28602948"
"1071102246","234053893"
"1071102246","442824717"
"1071102246","267854863"
"1071102246","404132211"
"1071102246","1339931490"
"1071102246","112740986"
"1071102246","479872233"
"1071102246","158398519"
"1071102246","25781141"
"1071102246","20545793"
"1071102246","1135486501"
"1071102246","1072467470"
"1071102246","1080844782"
"1071102246","24913074"
"1071102246","310310133"
"1071102246","20002401"
"1071102246","432771620"
"1071102246","942156122"
"1071102246","137794015"
"1071102246","381152398"
"1071102246","303861808"
"1071102246","13491312"
"1071102246","1074129612"
"1071102246","193872188"
"1071102246","234014087"
"1071102246","267938462"
"1071102246","140519774"
"1071102246","249410485"
"1071102246","132278386"
"1071102246","15442036"
"1071102246","109071031"
"1071102246","247334603"
"1071102246","242836537"
"1071102246","16789970"
"1071102246","224285242"
"1071102246","278124059"
"1071102246","476256944"
"1071102246","236511574"
"1071102246","72198806"
"1071102246","242555999"
"1071102246","1064206014"
"1071102246","232992031"
"1071102246","39249305"
"1071102246","239905257"
"1071102246","1055685948"
"1071102246","22012091"
"1071102246","240812994"
"233949261","20209807"
"233949261","234797704"
"233949261","15394954"
"233949261","305620929"
"233949261","15281676"
"233949261","17976923"
"233949261","18137749"
"233949261","10615232"
"233949261","295685416"
"233949261","25086658"
"233949261","24183358"
"233949261","233761277"
"233949261","299883942"
"233949261","242761889"
"233949261","18967498"
"233949261","2975091705"
"233949261","1089859058"
"233949261","22831059"
"233949261","22509548"
"233949261","16102244"
"233949261","235312723"
"233949261","52503751"
"233949261","17896154"
"233949261","19739126"
"233949261","14845376"
"233949261","23712174"
"233949261","22812754"
"233949261","242926427"
"233949261","2963445730"
"233949261","31611298"
"233949261","17800215"
"233949261","16056306"
"233949261","18805303"
"233949261","18632666"
"233949261","18166778"
"233949261","5558312"
"233949261","237770636"
"233949261","13218102"
"233949261","18030431"
"233949261","74198348"
"233949261","1155212191"
"233949261","22545491"
"233949261","15856366"
"233949261","18061669"
"233949261","377534571"
"233949261","37094727"
"233949261","402719755"
"233949261","7429102"
"233949261","278145569"
"233949261","36686040"
"233949261","339822881"
"233949261","15751083"
"233949261","600463589"
"233949261","935368364"
"233949261","15764644"
"233949261","27676828"
"233949261","293131808"
"233949261","20015903"
"233949261","24735461"
"233949261","15160884"
"233949261","34340464"
"233949261","246341769"
"233949261","1305596696"
"233949261","339852137"
"233949261","234469322"
"233949261","2962891515"
"233949261","296245061"
"233949261","2964526557"
"233949261","156333623"
"233949261","1089334250"
"233949261","960962340"
"233949261","1051446626"
"233949261","1531521632"
"233949261","237312687"
"233949261","211530910"
"233949261","22527499"
"233949261","1849261916"
"233949261","234822928"
"233949261","2964877294"
"233949261","249339682"
"233949261","518644221"
"233949261","2929491549"
"233949261","33576489"
"233949261","2973870195"
"233949261","2253968388"
"233949261","1092979962"
"233949261","1058256326"
"233949261","234937222"
"233949261","1289319271"
"233949261","1072008757"
"233949261","235190657"
"233949261","163570705"
"233949261","2933760046"
"233949261","210926192"
"233949261","2853309155"
"233949261","2730150631"
"233949261","1045110018"
"233949261","2560169238"
"233949261","976969338"
"233949261","2869746172"
"233949261","229197216"
"233949261","1128514404"
"233949261","314205957"
"233949261","2970279814"
"233949261","33655490"
"233949261","1058807868"
"233949261","110545675"
"233949261","584012853"
"233949261","245408102"
"233949261","37007274"
"233949261","1060487274"
"233949261","246769138"
"233949261","234906311"
"233949261","17513304"
"233949261","2953713339"
"233949261","1083448909"
"233949261","249219716"
"233949261","237944147"
"233949261","84620376"
"233949261","236960387"
"233949261","242772524"
"233949261","124224165"
"233949261","2953974395"
"233949261","2951574214"
"233949261","960696949"
"233949261","111635527"
"233949261","37920978"
"233949261","240760644"
"233949261","32010840"
"233949261","26051676"
"233949261","1908143071"
"233949261","22669526"
"233949261","550401754"
"233949261","2964222544"
"233949261","237763317"
"233949261","18566912"
"233949261","1058460818"
"233949261","237814920"
"233949261","1092757885"
"233949261","248699486"
"233949261","240393970"
"233949261","236916916"
"233949261","19929362"
"233949261","222286905"
"233949261","198526130"
"233949261","254082173"
"233949261","138770045"
"233949261","76350004"
"233949261","161743731"
"233949261","2862577383"
"233949261","23976316"
"233949261","19926675"
"233949261","1048784496"
"233949261","252819642"
"233949261","219429281"
"233949261","235251868"
"233949261","1069124515"
"233949261","613725908"
"233949261","234812598"
"233949261","2863006655"
"233949261","2750127259"
"233949261","241207373"
"233949261","239871673"
"233949261","2914163523"
"233949261","22055226"
"233949261","1045853744"
"233949261","19658173"
"233949261","258900199"
"233949261","963480595"
"233949261","2966205003"
"233949261","224294785"
"233949261","1072382221"
"233949261","26424123"
"233949261","50152441"
"233949261","240427862"
"233949261","2964949642"
"233949261","248850174"
"233949261","234057152"
"233949261","2976598347"
"233949261","240385577"
"233949261","2914571740"
"233949261","19407835"
"233949261","244268646"
"233949261","33977070"
"233949261","51228911"
"233949261","237299871"
"233949261","2696643955"
"233949261","2930635215"
"233949261","1074412920"
"233949261","20552026"
"233949261","18277655"
"233949261","20053279"
"233949261","950328072"
"233949261","2932617195"
"233949261","2847221717"
"233949261","213634439"
"233949261","234053893"
"233949261","236899846"
"233949261","935033864"
"233949261","236479311"
"233949261","233693291"
"233949261","148006729"
"233949261","234837632"
"233949261","2382685057"
"233949261","2965083477"
"233949261","2966758114"
"233949261","1077446982"
"233949261","2953922782"
"233949261","2953494478"
"233949261","29766367"
"233949261","25781141"
"233949261","18773159"
"233949261","221793778"
"233949261","234022257"
"233949261","15600527"
"233949261","1080844782"
"233949261","2962813893"
"233949261","237750442"
"233949261","235271965"
"233949261","211420609"
"233949261","211901075"
"233949261","1071900114"
"233949261","975200486"
"233949261","117777832"
"233949261","13491312"
"233949261","242873057"
"233949261","234128524"
"233949261","2914515430"
"233949261","190328374"
"233949261","2962994194"
"233949261","240363117"
"233949261","6577802"
"233949261","252819323"
"233949261","1058345042"
"233949261","24773493"
"233949261","237862972"
"233949261","1065995022"
"233949261","26778110"
"233949261","281540744"
"233949261","2852998461"
"233949261","137407124"
"233949261","76452765"
"233949261","15356407"
"233949261","993153006"
"233949261","14275291"
"233949261","21269970"
"233949261","249288197"
"233949261","249410485"
"233949261","234374703"
"233949261","76649729"
"233949261","21157904"
"233949261","291756142"
"233949261","1071402577"
"233949261","78403308"
"233949261","211588974"
"233949261","225921757"
"233949261","16789970"
"233949261","1096059529"
"233949261","2955485182"
"233949261","47975734"
"233949261","217543151"
"233949261","264219447"
"233949261","73303753"
"233949261","193794406"
"233949261","235217558"
"233949261","212262370"
"233949261","2891210047"
"233949261","2863210809"
"233949261","266133081"
"233949261","216503958"
"233949261","236511574"
"233949261","72198806"
"233949261","202206694"
"233949261","382791093"
"233949261","19394188"
"233949261","296361085"
"233949261","2856787757"
"233949261","88784440"
"233949261","262756641"
"233949261","75364211"
"233949261","18915145"
"233949261","233737858"
"233949261","229966028"
"233949261","2962923040"
"233949261","21111098"
"233949261","76456274"
"233949261","1074480192"
"233949261","555474658"
"233949261","2964174789"
"233949261","968650362"
"233949261","221162525"
"233949261","18916432"
"233949261","11651202"
"233949261","48117116"
"233949261","1209417007"
"233949261","1074101017"
"233949261","237348797"
"233949261","17544524"
"233949261","23124635"
"233949261","23970171"
"233949261","1058051748"
"233949261","2482022082"
"233949261","2861616083"
"233949261","1444015610"
"233949261","20467163"
"233949261","16256269"
"233949261","22012091"
"237814920","20209807"
"237814920","234797704"
"237814920","15394954"
"237814920","30216513"
"237814920","305620929"
"237814920","15281676"
"237814920","17976923"
"237814920","48086014"
"237814920","10615232"
"237814920","295685416"
"237814920","25086658"
"237814920","24183358"
"237814920","233761277"
"237814920","299883942"
"237814920","18967498"
"237814920","22831059"
"237814920","22509548"
"237814920","16102244"
"237814920","235312723"
"237814920","52503751"
"237814920","19739126"
"237814920","23712174"
"237814920","24195214"
"237814920","17800215"
"237814920","16056306"
"237814920","18805303"
"237814920","18166778"
"237814920","18030431"
"237814920","74198348"
"237814920","1155212191"
"237814920","15856366"
"237814920","278145569"
"237814920","15751083"
"237814920","935368364"
"237814920","15764644"
"237814920","27676828"
"237814920","20015903"
"237814920","24735461"
"237814920","15160884"
"237814920","34340464"
"237814920","339852137"
"237814920","234469322"
"237814920","1089334250"
"237814920","1051446626"
"237814920","237312687"
"237814920","211530910"
"237814920","22527499"
"237814920","1849261916"
"237814920","305216911"
"237814920","234822928"
"237814920","2964877294"
"237814920","1092979962"
"237814920","1058256326"
"237814920","234937222"
"237814920","1289319271"
"237814920","229197216"
"237814920","1128514404"
"237814920","33655490"
"237814920","28599820"
"237814920","110545675"
"237814920","245408102"
"237814920","37007274"
"237814920","246769138"
"237814920","164007407"
"237814920","17513304"
"237814920","1060984272"
"237814920","249219716"
"237814920","237944147"
"237814920","84620376"
"237814920","236960387"
"237814920","242772524"
"237814920","124224165"
"237814920","960696949"
"237814920","37920978"
"237814920","240760644"
"237814920","32010840"
"237814920","26051676"
"237814920","1908143071"
"237814920","237763317"
"237814920","18566912"
"237814920","233949261"
"237814920","248699486"
"237814920","240393970"
"237814920","22523087"
"237814920","236916916"
"237814920","19929362"
"237814920","198526130"
"237814920","76350004"
"237814920","29450962"
"237814920","239949176"
"237814920","19926675"
"237814920","252819642"
"237814920","219429281"
"237814920","235251868"
"237814920","1069124515"
"237814920","234812598"
"237814920","2863006655"
"237814920","241207373"
"237814920","1077121945"
"237814920","239871673"
"237814920","22055226"
"237814920","19658173"
"237814920","153486399"
"237814920","963480595"
"237814920","1206227149"
"237814920","2966205003"
"237814920","224294785"
"237814920","26424123"
"237814920","50152441"
"237814920","242426145"
"237814920","240427862"
"237814920","2964949642"
"237814920","248850174"
"237814920","234057152"
"237814920","240385577"
"237814920","19407835"
"237814920","244268646"
